vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 0.0 to 1.28571428571. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=227.955 Vehicle: 61 exceeded speed limit: 15.000000 on track seg: 611
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 228.155368254 to 228.340157143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 228.340157143 to 229.625871429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 229.625871429 to 230.295712698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 230.295712698 to 231.581426984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 231.581426984 to 244.497553607. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 244.497553607 to 245.083093651. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 61, original knot: (4930.9980000000014, 1.0125233984581428e-13, 0.0, 245.66863369456271)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 245.083093651 to 245.668633695. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 61, original knot: (4930.9980000000014, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 61, spline check::Times: 245.668633695 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=228.155 Vehicle: 61 exceeded speed limit: 15.000000 on track seg: 611
vehicle.py    _speeding_handler 787 WARNING T=228.273 Vehicle: 61 exceeded speed limit: 15.000000 on track seg: 612
station.py                  run 272    INFO T=229.200 Passenger35 loaded into 22 (1 out of 2) at station 24, platform 2, berth 2 
station.py                  run 272    INFO T=229.200 Passenger21 loaded into 23 (1 out of 2) at station 24, platform 2, berth 3 
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 229.5 to 230.785714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 230.785714286 to 231.722222222. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 231.722222222 to 233.007936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 233.007936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 229.5 to 230.785714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 230.785714286 to 231.722222222. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 231.722222222 to 233.007936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 233.007936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=231.813 Vehicle: 49 exceeded speed limit: 15.000000 on track seg: 488
vehicle.py    _speeding_handler 787 WARNING T=231.813 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 541
vehicle.py   process_spline_msg 450   DEBUG Vehicle 23, spline check::Times: 232.119999981 to 233.405714267. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 23, spline check::Times: 233.405714267 to 234.342222203. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 23, spline check::Times: 234.342222203 to 235.627936489. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 23, spline check::Times: 235.627936489 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=232.620 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 542
vehicle.py    _speeding_handler 787 WARNING T=232.646 Vehicle: 49 exceeded speed limit: 15.000000 on track seg: 489
vehicle.py   _collision_handler 751 WARNING T=232.899 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=232.899 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=232.899 Vehicle 17 collided with vehicle 16.
vehicle.py    _speeding_handler 787 WARNING T=232.941 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 543
vehicle.py    _speeding_handler 787 WARNING T=232.967 Vehicle: 49 exceeded speed limit: 15.000000 on track seg: 490
vehicle.py   _collision_handler 751 WARNING T=233.949 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=233.949 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=233.949 Vehicle 17 collided with vehicle 16.
vehicle.py    _speeding_handler 787 WARNING T=234.161 Vehicle: 59 exceeded speed limit: 15.000000 on track seg: 611
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 234.360918254 to 234.545707143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 234.545707143 to 235.831421429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 235.831421429 to 236.501262698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 236.501262698 to 237.786976984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 237.786976984 to 248.828103607. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 248.828103607 to 249.413643651. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 59, original knot: (4926.4980000000005, 1.0125233984581428e-13, 0.0, 249.99918369456273)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 249.413643651 to 249.999183695. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 59, original knot: (4926.4980000000005, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 249.999183695 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=234.361 Vehicle: 59 exceeded speed limit: 15.000000 on track seg: 611
vehicle.py    _speeding_handler 787 WARNING T=234.403 Vehicle: 29 exceeded speed limit: 15.000000 on track seg: 557
vehicle.py    _speeding_handler 787 WARNING T=234.433 Vehicle: 23 exceeded speed limit: 15.000000 on track seg: 563
vehicle.py    _speeding_handler 787 WARNING T=234.478 Vehicle: 59 exceeded speed limit: 15.000000 on track seg: 612
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 234.6 to 235.185540044. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 235.185540044 to 235.771080088. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 235.771080088 to 236.475000159. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 236.475000159 to 237.060540203. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 22, original knot: (3999.7000003814724, 0.0, 0.0, 237.64608024648382)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 237.060540203 to 237.646080246. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 22, original knot: (3999.7000003814724, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 237.646080246 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 234.602618235 to 234.787457124. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 234.787457124 to 236.073171409. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 236.073171409 to 236.743012679. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 236.743012679 to 238.028726965. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 238.028726965 to 244.901520255. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 244.901520255 to 245.487060298. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 29, original knot: (3569.7310000000248, 2.5401902803423582e-13, 0.0, 246.07260034215591)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 245.487060298 to 246.072600342. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 29, original knot: (3569.7310000000248, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 29, spline check::Times: 246.072600342 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=234.603 Vehicle: 29 exceeded speed limit: 15.000000 on track seg: 557
vehicle.py    _speeding_handler 787 WARNING T=234.720 Vehicle: 29 exceeded speed limit: 15.000000 on track seg: 558
vehicle.py    _speeding_handler 787 WARNING T=235.240 Vehicle: 23 exceeded speed limit: 15.000000 on track seg: 564
vehicle.py    _speeding_handler 787 WARNING T=235.561 Vehicle: 23 exceeded speed limit: 15.000000 on track seg: 565
vehicle.py   _collision_handler 751 WARNING T=235.882 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=235.882 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=235.882 Vehicle 17 collided with vehicle 16.
vehicle.py   _collision_handler 751 WARNING T=239.116 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=239.116 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=239.116 Vehicle 17 collided with vehicle 16.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 240.95949999 to 242.245214276. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 242.245214276 to 243.181722213. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 243.181722213 to 244.467436498. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 22, spline check::Times: 244.467436498 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=243.272 Vehicle: 22 exceeded speed limit: 15.000000 on track seg: 563
vehicle.py    _speeding_handler 787 WARNING T=244.080 Vehicle: 22 exceeded speed limit: 15.000000 on track seg: 564
vehicle.py    _speeding_handler 787 WARNING T=244.401 Vehicle: 22 exceeded speed limit: 15.000000 on track seg: 565
station.py                  run 272    INFO T=244.500 Passenger72 loaded into 32 (1 out of 2) at station 3, platform 2, berth 2 
station.py                  run 272    INFO T=244.500 Passenger58 loaded into 33 (1 out of 2) at station 3, platform 2, berth 3 
station.py                  run 272    INFO T=244.500 Passenger53 loaded into 69 (1 out of 2) at station 0, platform 2, berth 0 
station.py                  run 272    INFO T=244.500 Passenger29 loaded into 68 (1 out of 2) at station 0, platform 2, berth 1 
station.py                  run 272    INFO T=244.500 Passenger6 loaded into 70 (1 out of 2) at station 0, platform 2, berth 2 
station.py                  run 272    INFO T=244.500 Passenger5 loaded into 71 (1 out of 2) at station 0, platform 2, berth 3 
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 71, original knot: (4506.773000000002, 0.0, 0.0, 259.54869999999994)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 71, spline check::Times: 244.8 to 259.5487. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 71, spline check::Times: 259.5487 to 260.834414286. Errors: Pos: 0.000001, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 71, spline check::Times: 260.834414286 to 261.770922222. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 71, spline check::Times: 261.770922222 to 263.056636508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 71, spline check::Times: 263.056636508 to 263.310968254. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 71, spline check::Times: 263.310968254 to 324.464318254. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 71, spline check::Times: 324.464318254 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 33, spline check::Times: 244.8 to 246.085714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 33, spline check::Times: 246.085714286 to 247.022222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 33, spline check::Times: 247.022222222 to 248.307936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 33, spline check::Times: 248.307936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=246.206 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=246.206 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=246.206 Vehicle 17 collided with vehicle 16.
vehicle.py    _speeding_handler 787 WARNING T=247.113 Vehicle: 33 exceeded speed limit: 15.000000 on track seg: 776
vehicle.py    _speeding_handler 787 WARNING T=247.920 Vehicle: 33 exceeded speed limit: 15.000000 on track seg: 777
vehicle.py    _speeding_handler 787 WARNING T=248.241 Vehicle: 33 exceeded speed limit: 15.000000 on track seg: 778
vehicle.py   _collision_handler 751 WARNING T=249.303 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=249.303 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=249.303 Vehicle 17 collided with vehicle 16.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 249.9 to 250.485540044. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 250.485540044 to 251.071080088. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 251.071080088 to 251.775000159. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 251.775000159 to 252.360540203. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 32, original knot: (4277.6520003814721, 0.0, 0.0, 252.9460802464838)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 252.360540203 to 252.946080246. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 32, original knot: (4277.6520003814721, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 252.946080246 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=250.105 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=250.105 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=250.105 Vehicle 17 collided with vehicle 16.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 250.703368254 to 250.890307143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 250.890307143 to 252.176021429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 252.176021429 to 252.845862698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 252.845862698 to 254.131576984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 254.131576984 to 268.945620274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 268.945620274 to 269.531160317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 48, original knot: (5220.7620000000024, 1.0125233984581428e-13, 0.0, 270.11670036122945)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 269.531160317 to 270.116700361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 48, original knot: (5220.7620000000024, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 48, spline check::Times: 270.116700361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 252.888518254 to 253.075457143. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 253.075457143 to 254.361171429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 254.361171429 to 255.031012698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 255.031012698 to 256.316726984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 256.316726984 to 269.255770274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 269.255770274 to 269.841310317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 47, original knot: (5216.2620000000015, 1.0125233984581428e-13, 0.0, 270.42685036122941)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 269.841310317 to 270.426850361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 47, original knot: (5216.2620000000015, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 47, spline check::Times: 270.426850361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 254.559968254 to 254.746907143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 254.746907143 to 256.032621429. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 256.032621429 to 256.702462698. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 256.702462698 to 257.988176984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 257.988176984 to 269.052220274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 269.052220274 to 269.637760317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 46, original knot: (5211.7619999999815, -2.7238211686153591e-12, -1.9895196601282805e-13, 270.22330036122946)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 269.637760317 to 270.223300361. Errors: Pos: 0.000001, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 46, original knot: (5211.7619999999815, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 46, spline check::Times: 270.223300361 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 255.0 to 256.285714286. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 256.285714286 to 257.222222222. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 257.222222222 to 258.507936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 32, spline check::Times: 258.507936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 256.010168254 to 256.197107143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 256.197107143 to 257.482821429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 257.482821429 to 258.152662698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 258.152662698 to 259.438376984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 259.438376984 to 268.627420274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 268.627420274 to 269.212960317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 45, original knot: (5207.2620000000043, 3.5704772471945034e-13, 0.0, 269.7985003612294)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 269.212960317 to 269.798500361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 45, original knot: (5207.2620000000043, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 45, spline check::Times: 269.798500361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=256.133 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=256.133 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=256.133 Vehicle 17 collided with vehicle 16.
vehicle.py    _speeding_handler 787 WARNING T=257.313 Vehicle: 32 exceeded speed limit: 15.000000 on track seg: 776
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 257.518568254 to 257.705507143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 257.705507143 to 258.991221429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 258.991221429 to 259.661062698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 259.661062698 to 260.946776984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 260.946776984 to 267.819570274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 267.819570274 to 268.405110317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 44, original knot: (5201.7030000000032, 3.5704772471945034e-13, 0.0, 268.99065036122943)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 268.405110317 to 268.990650361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 44, original knot: (5201.7030000000032, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 44, spline check::Times: 268.990650361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=257.726 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=257.726 Vehicle 16 collided with vehicle 15.
