base_controller.py              connect line:172 walltime:396ms     INFO Connected to server: localhost:64444
prt_controller.py            heartbeat line:106 walltime:44082ms    DEBUG t:249.900 Station 4 heartbeat.
prt_controller.py               embark line:1619 walltime:44082ms     INFO t:249.900 Start Embark: Vehicle 61, pos 13.40 at station 4, plat 2, berth 2 is starting embark of (30L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:44082ms    DEBUG t:249.900 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44083ms    DEBUG t:249.900 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44084ms    DEBUG t:249.900 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44084ms    DEBUG t:249.900 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44084ms    DEBUG t:249.900 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44084ms    DEBUG t:249.900 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44084ms    DEBUG t:249.900 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44084ms    DEBUG t:249.900 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44084ms    DEBUG t:249.900 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44085ms    DEBUG t:249.900 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44085ms    DEBUG t:249.900 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44085ms    DEBUG t:249.900 Station 24 heartbeat.
prt_controller.py            disembark line:1596 walltime:44085ms     INFO t:249.900 Start Disembark: Vehicle 29, pos 17.90 at station 24, plat 0, berth 3 is starting disembark of (13L,)
prt_controller.py            heartbeat line:106 walltime:44085ms    DEBUG t:249.900 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44085ms    DEBUG t:249.900 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44085ms    DEBUG t:249.900 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44085ms    DEBUG t:249.900 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44086ms    DEBUG t:249.900 Station 39 heartbeat.
prt_controller.py       update_vehicle line:1446 walltime:44160ms  WARNING t:250.028 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44168ms  WARNING t:250.054 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44183ms  WARNING t:250.105 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44187ms  WARNING t:250.105 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44188ms  WARNING t:250.105 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44204ms  WARNING t:250.228 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44213ms  WARNING t:250.305 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44213ms  WARNING t:250.305 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44214ms  WARNING t:250.305 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44235ms  WARNING t:250.448 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44253ms  WARNING t:250.648 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44384ms  WARNING t:251.409 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44391ms  WARNING t:251.486 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44400ms  WARNING t:251.609 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44408ms  WARNING t:251.686 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44482ms  WARNING t:252.301 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44496ms  WARNING t:252.501 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44502ms  WARNING t:252.589 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44572ms  WARNING t:252.789 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44630ms  WARNING t:253.327 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44639ms  WARNING t:253.527 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44648ms  WARNING t:253.664 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44650ms  WARNING t:253.724 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44662ms  WARNING t:253.819 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44665ms  WARNING t:253.864 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44670ms  WARNING t:253.924 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44672ms  WARNING t:253.939 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44678ms  WARNING t:254.019 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44688ms  WARNING t:254.139 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44696ms  WARNING t:254.165 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44718ms  WARNING t:254.365 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44721ms  WARNING t:254.377 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44779ms  WARNING t:254.577 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py            heartbeat line:106 walltime:44819ms    DEBUG t:255.000 Station 0 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44819ms    DEBUG t:255.000 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44819ms    DEBUG t:255.000 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44820ms    DEBUG t:255.000 Station 3 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44820ms    DEBUG t:255.000 Station 4 heartbeat.
prt_controller.py               embark line:1619 walltime:44820ms     INFO t:255.000 Start Embark: Vehicle 59, pos 8.90 at station 4, plat 2, berth 1 is starting embark of (118L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:44820ms    DEBUG t:255.000 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44821ms    DEBUG t:255.000 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44822ms    DEBUG t:255.000 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44823ms    DEBUG t:255.000 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44823ms    DEBUG t:255.000 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44823ms    DEBUG t:255.000 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44823ms    DEBUG t:255.000 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44823ms    DEBUG t:255.000 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44823ms    DEBUG t:255.000 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:44824ms    DEBUG t:255.000 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:44881ms     INFO t:255.000 Vehicle 32 Blocked for 0 from station 3.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:398 walltime:44884ms     INFO t:255.000 Launched vehicle 32 from station 3.
prt_controller.py       update_vehicle line:1446 walltime:44892ms  WARNING t:255.000 Vehicle 47 is following too close to vehicle 48. lv_dist: 3.908 desired separation: 8.465
prt_controller.py       update_vehicle line:1446 walltime:44913ms  WARNING t:255.201 Vehicle 46 is following too close to vehicle 47. lv_dist: 19.038 desired separation: 19.280
prt_controller.py       update_vehicle line:1446 walltime:44930ms  WARNING t:255.340 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44940ms  WARNING t:255.520 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44942ms  WARNING t:255.540 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44950ms  WARNING t:255.674 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44953ms  WARNING t:255.688 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44965ms  WARNING t:255.720 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44977ms  WARNING t:255.874 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44979ms  WARNING t:255.888 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:44997ms  WARNING t:256.045 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45004ms  WARNING t:256.133 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45005ms  WARNING t:256.133 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45007ms  WARNING t:256.133 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45019ms  WARNING t:256.135 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45061ms  WARNING t:256.216 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45073ms  WARNING t:256.245 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45084ms  WARNING t:256.309 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45092ms  WARNING t:256.317 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45099ms  WARNING t:256.333 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45100ms  WARNING t:256.333 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45101ms  WARNING t:256.333 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45104ms  WARNING t:256.335 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45117ms  WARNING t:256.416 Vehicle 37 is following too close to vehicle 2. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45164ms  WARNING t:256.446 Vehicle 45 is following too close to vehicle 46. lv_dist: 19.380 desired separation: 19.783
prt_controller.py       update_vehicle line:1446 walltime:45173ms  WARNING t:256.509 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45178ms  WARNING t:256.651 Vehicle 45 is following too close to vehicle 46. lv_dist: 17.338 desired separation: 19.280
prt_controller.py       update_vehicle line:1446 walltime:45184ms  WARNING t:256.738 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45187ms  WARNING t:256.751 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45197ms  WARNING t:256.938 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45198ms  WARNING t:256.951 Vehicle 49 is following too close to vehicle 51. lv_dist: 19.908 desired separation: 20.000
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:45215ms  WARNING Speed limit violation: v_status {
  vID: 32
  nose_locID: 776
  nose_pos: 13.0700206757
  tail_locID: 776
  tail_pos: 9.07002067566
  vel: 15.0001001358
  accel: 8.36651706696
  passengerIDs: 72
  lvID: 35
  lv_distance: 121.931015015
}
time: 257.312719851
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:45300ms  WARNING t:257.726 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45300ms  WARNING t:257.726 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45302ms  WARNING t:257.726 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45360ms  WARNING t:257.926 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45361ms  WARNING t:257.926 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45362ms  WARNING t:257.926 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45380ms  WARNING t:257.983 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45383ms  WARNING t:257.988 Vehicle 46 is following too close to vehicle 47. lv_dist: 0.011 desired separation: 2.400
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:45394ms  WARNING Speed limit violation: v_status {
  vID: 32
  nose_locID: 777
  nose_pos: 1.9414073904e-08
  tail_locID: 776
  tail_pos: 23.2989997864
  vel: 19.4742794037
  accel: 2.71294879913
  passengerIDs: 72
  lvID: 35
  lv_distance: 123.855079651
}
time: 258.120372394
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:45397ms  WARNING t:258.159 Vehicle 44 is following too close to vehicle 45. lv_dist: 17.826 desired separation: 19.280
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:45456ms  WARNING Speed limit violation: v_status {
  vID: 32
  nose_locID: 778
  nose_pos: 1.89966158359e-08
  tail_locID: 777
  tail_pos: 2.35100007057
  vel: 19.9844589233
  accel: 0.46644872427
  passengerIDs: 72
  lvID: 35
  lv_distance: 123.922653198
}
time: 258.441300976
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:45498ms  WARNING t:258.670 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45519ms  WARNING t:258.870 Vehicle 23 is following too close to vehicle 3. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45586ms  WARNING t:259.438 Vehicle 45 is following too close to vehicle 46. lv_dist: 0.000 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45597ms  WARNING t:259.544 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py on_SIM_NOTIFY_VEHICLE_STOPPED line:569 walltime:45598ms  WARNING Vehicle id:71, ts_id:627, pos:17.900, vel:0.000, accel:0.000, last_update:259.549, model:Skytran, length:4.000 stopped for unknown reason.
prt_controller.py       update_vehicle line:1446 walltime:45604ms  WARNING t:259.655 Vehicle 46 is following too close to vehicle 47. lv_dist: 0.011 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45647ms  WARNING t:259.744 Vehicle 25 is following too close to vehicle 4. lv_dist: 18.451 desired separation: 20.000
prt_controller.py on_SIM_COMPLETE_PASSENGERS_EMBARK line:429 walltime:45653ms     INFO t:259.800 Vehicle 62 at station 4, berth 3, plat 2 has completed embark of [24L]
prt_controller.py       update_vehicle line:1446 walltime:45680ms  WARNING t:259.867 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45682ms  WARNING t:259.867 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45682ms  WARNING t:259.867 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py on_SIM_COMPLETE_PASSENGERS_DISEMBARK line:419 walltime:45695ms     INFO t:259.900 Vehicle 29 at station 24, berth 3, plat 0 has completed disembark of [13L]
prt_controller.py       update_vehicle line:1446 walltime:45714ms  WARNING t:260.067 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45715ms  WARNING t:260.067 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45716ms  WARNING t:260.067 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py            heartbeat line:106 walltime:45718ms    DEBUG t:260.100 Station 0 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45721ms    DEBUG t:260.100 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45721ms    DEBUG t:260.100 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45721ms    DEBUG t:260.100 Station 3 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45721ms    DEBUG t:260.100 Station 4 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45721ms    DEBUG t:260.100 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 8 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45722ms    DEBUG t:260.100 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 15 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45723ms    DEBUG t:260.100 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45724ms    DEBUG t:260.100 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45724ms    DEBUG t:260.100 Station 23 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45724ms    DEBUG t:260.100 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45725ms    DEBUG t:260.100 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45726ms    DEBUG t:260.100 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45726ms    DEBUG t:260.100 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:45726ms    DEBUG t:260.100 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:384 walltime:45755ms     INFO t:260.100 Launched vehicle 62 from station 4.
prt_controller.py       update_vehicle line:1446 walltime:45760ms  WARNING t:260.100 Vehicle 47 is following too close to vehicle 48. lv_dist: 1.244 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45761ms  WARNING t:260.100 Vehicle 46 is following too close to vehicle 47. lv_dist: 0.011 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45762ms  WARNING t:260.100 Vehicle 45 is following too close to vehicle 46. lv_dist: -0.520 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:45762ms  WARNING t:260.100 Vehicle 44 is following too close to vehicle 45. lv_dist: 0.329 desired separation: 4.910
prt_controller.py       update_vehicle line:1446 walltime:45763ms  WARNING t:260.100 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45808ms  WARNING t:260.700 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:45860ms  WARNING t:260.900 Vehicle 50 is following too close to vehicle 52. lv_dist: 19.908 desired separation: 20.000
